Client_ID,State,Facility_Type,Monthly_Cost ,Performance_Score,Optimization_Process,Monthly_Cost_Savings ,Employees_on_Site
17906,Bayelsa,Retail Store,277908,73.8,Preventive Maintenance,48101,167
18656,Edo,Office,492216,93.49,Sustainable Practices,23262,171
3235,Benue,Warehouse,366918,90.23,Sustainable Practices,27106,30
3113,Oyo,Manufacturing Plant,459367,76.54,Energy Efficiency,8612,237
11937,Lagos,Retail Store,297997,72.7,Sustainable Practices,14883,205
14062,Sokoto,Warehouse,344604,90.46,Preventive Maintenance,36872,255
4475,Osun,Manufacturing Plant,159640,74.86,Security Enhancement,23102,204
719,Sokoto,Retail Store,177198,89.16,Security Enhancement,41624,175
436,Kano,Manufacturing Plant,350462,66.94,Security Enhancement,32666,66
18878,Benue,Data Center,450749,77.31,Sustainable Practices,15356,88
16015,Kogi,Warehouse,63124,92.25,Security Enhancement,48290,71
4230,Nasarawa,Retail Store,423761,96.55,Security Enhancement,19257,417
6385,Ogun,Warehouse,434723,70.9,Space Utilization,40834,53
15522,Kebbi,Warehouse,141190,64.54,Preventive Maintenance,12393,5
6190,Enugu,Data Center,308232,69.11,Preventive Maintenance,29405,402
5056,Kwara,Manufacturing Plant,368944,68.14,Security Enhancement,46723,33
13357,Kaduna,Office,98925,74.83,Energy Efficiency,15106,399
11583,Cross River,Warehouse,216106,70.12,Energy Efficiency,17129,334
1167,Jigawa,Retail Store,286556,95.54,Preventive Maintenance,44661,247
19202,Imo,Manufacturing Plant,109049,76.89,Security Enhancement,14076,365
9342,Kebbi,Data Center,63271,78.65,Space Utilization,40128,495
13730,Borno,Manufacturing Plant,191420,69.12,Space Utilization,7046,71
10912,Kebbi,Manufacturing Plant,486488,79.96,Space Utilization,20177,95
6915,Imo,Office,159416,95.22,Energy Efficiency,12920,324
7579,Borno,Retail Store,94429,65.26,Space Utilization,17078,470
10371,Gombe,Manufacturing Plant,104414,97.85,Security Enhancement,41364,350
10594,Enugu,Office,240451,72.66,Security Enhancement,17427,168
7881,Enugu,Retail Store,253923,85.04,Energy Efficiency,43817,408
19338,Niger,Retail Store,67428,82.01,Sustainable Practices,6163,480
19761,Benue,Manufacturing Plant,321306,85.54,Security Enhancement,16997,257
14108,Yobe,Data Center,392875,94.34,Preventive Maintenance,36506,292
12747,Edo,Office,219722,86.58,Sustainable Practices,26631,317
14314,Osun,Data Center,279961,65.31,Sustainable Practices,24501,273
7020,Lagos,Warehouse,374214,82.96,Preventive Maintenance,33501,430
16413,Rivers,Data Center,428690,99.44,Preventive Maintenance,39849,335
16700,Edo,Data Center,294258,80.63,Energy Efficiency,30524,41
9274,Borno,Warehouse,124607,62.77,Energy Efficiency,14087,329
12085,Kogi,Data Center,306397,83.86,Sustainable Practices,39351,333
112,Delta,Data Center,231634,81.12,Preventive Maintenance,21695,16
19127,Bayelsa,Retail Store,77110,86.21,Energy Efficiency,15429,138
8140,Anambra,Data Center,120607,86.3,Energy Efficiency,18630,152
6191,Gombe,Data Center,463263,94.23,Energy Efficiency,48412,266
10850,Imo,Data Center,392684,76.98,Preventive Maintenance,17229,424
3474,Osun,Data Center,172908,98.39,Sustainable Practices,42387,59
18593,Taraba,Office,220877,78.79,Preventive Maintenance,33208,307
1639,Osun,Retail Store,79126,86.89,Preventive Maintenance,23681,52
14708,Oyo,Data Center,143866,62.01,Energy Efficiency,45120,279
4601,Nasarawa,Manufacturing Plant,453921,74.23,Sustainable Practices,41422,468
4624,Ondo,Data Center,194424,61.78,Sustainable Practices,17276,76
5621,Kwara,Retail Store,372780,97.19,Energy Efficiency,19850,309
6602,Gombe,Manufacturing Plant,67936,65.27,Space Utilization,38165,269
11647,Niger,Data Center,214386,83.59,Preventive Maintenance,41685,238
4892,Cross River,Data Center,126768,78.44,Space Utilization,21649,183
1911,Kebbi,Data Center,421036,89.45,Preventive Maintenance,44537,300
3443,Enugu,Warehouse,249795,66.22,Security Enhancement,39235,278
13069,Bayelsa,Office,326066,95.48,Energy Efficiency,24708,244
18375,Jigawa,Office,423423,93.95,Sustainable Practices,33504,230
17151,Adamawa,Data Center,485013,89.31,Energy Efficiency,40511,106
5412,Gombe,Manufacturing Plant,76052,67.37,Security Enhancement,12907,454
6732,Zamfara,Office,417767,92.21,Sustainable Practices,45098,259
2059,Cross River,Manufacturing Plant,264087,87.38,Sustainable Practices,48571,427
1306,Anambra,Warehouse,281524,92.97,Energy Efficiency,21914,122
6212,Ekiti,Warehouse,230291,92.8,Energy Efficiency,38806,33
16477,Cross River,Retail Store,146888,77.86,Energy Efficiency,49566,436
9806,Oyo,Office,453413,76.13,Energy Efficiency,17687,465
570,Oyo,Retail Store,260147,83.04,Sustainable Practices,19259,371
3612,Katsina,Office,64093,98.78,Energy Efficiency,9926,42
10975,Delta,Warehouse,60807,92.57,Security Enhancement,13629,387
6573,Plateau,Office,73634,65.93,Sustainable Practices,38462,179
8712,Zamfara,Warehouse,338321,85.2,Energy Efficiency,29566,41
18920,Kano,Office,324434,80.64,Security Enhancement,24873,63
7638,Ogun,Manufacturing Plant,69140,86.75,Security Enhancement,25455,211
18012,Edo,Warehouse,300606,88.39,Space Utilization,36923,97
13759,Ogun,Retail Store,198571,60.75,Preventive Maintenance,9763,66
59,Abia,Warehouse,330680,82.92,Energy Efficiency,21767,34
14487,Bauchi,Warehouse,122957,89.6,Preventive Maintenance,17556,238
17585,Benue,Warehouse,245637,95.46,Sustainable Practices,24189,207
8577,Sokoto,Manufacturing Plant,131759,67.52,Space Utilization,28651,61
17549,Gombe,Data Center,50401,98.41,Sustainable Practices,49246,45
753,Jigawa,Manufacturing Plant,467653,83.93,Space Utilization,19290,260
10197,Jigawa,Manufacturing Plant,55241,68.23,Security Enhancement,11692,445
10170,Ondo,Retail Store,459480,82.51,Energy Efficiency,45711,166
4731,Yobe,Retail Store,337473,73.65,Preventive Maintenance,6709,78
233,Ebonyi,Data Center,88372,66.85,Security Enhancement,29821,198
11242,Bauchi,Data Center,413749,75.5,Sustainable Practices,46924,435
1790,Imo,Manufacturing Plant,344264,63.76,Energy Efficiency,6594,437
14106,Kaduna,Office,130304,93.63,Sustainable Practices,29437,118
13148,Katsina,Office,77311,85.21,Energy Efficiency,12182,59
7718,Ondo,Warehouse,60409,68.16,Sustainable Practices,18481,268
13621,Abia,Warehouse,303885,85.77,Sustainable Practices,30291,140
2052,Akwa Ibom,Office,132069,93.41,Preventive Maintenance,21888,378
4580,Osun,Retail Store,220137,64.99,Preventive Maintenance,22319,332
3879,Zamfara,Office,300516,86.7,Security Enhancement,16498,9
15558,Abia,Data Center,170760,76.45,Security Enhancement,8846,184
8418,Ebonyi,Data Center,491635,61.83,Energy Efficiency,49564,446
92,Kebbi,Retail Store,171987,82.67,Energy Efficiency,26563,351
17605,Cross River,Retail Store,369213,66.16,Space Utilization,28754,468
11045,Delta,Warehouse,188987,93.34,Sustainable Practices,40461,469
19085,Osun,Warehouse,229760,75.79,Security Enhancement,31340,375
15109,Nasarawa,Manufacturing Plant,492037,60.55,Space Utilization,31696,469
5768,Cross River,Retail Store,400414,80.75,Space Utilization,15575,112
13238,Ekiti,Data Center,409710,79.45,Space Utilization,32863,279
18087,Kogi,Data Center,377980,72.03,Security Enhancement,29059,24
16406,Osun,Manufacturing Plant,301579,72.67,Sustainable Practices,29853,52
1958,Niger,Retail Store,263807,60.63,Sustainable Practices,21175,128
5461,Sokoto,Data Center,287674,94.15,Sustainable Practices,32332,150
8824,Anambra,Warehouse,385148,69.26,Energy Efficiency,5278,449
1009,Plateau,Warehouse,95138,74.46,Sustainable Practices,46452,95
16574,Delta,Manufacturing Plant,58795,97.09,Security Enhancement,40102,32
4233,Jigawa,Warehouse,78562,72.54,Preventive Maintenance,28972,198
10378,Kaduna,Warehouse,184523,70.56,Space Utilization,16064,87
3889,Gombe,Data Center,341943,85.1,Security Enhancement,26021,146
9581,Enugu,Retail Store,376028,80.28,Energy Efficiency,40128,217
15192,Abia,Retail Store,167023,71.82,Energy Efficiency,31752,184
7668,Kaduna,Manufacturing Plant,318324,93.47,Energy Efficiency,14320,114
12104,Niger,Warehouse,486628,96.48,Preventive Maintenance,47666,125
815,Plateau,Data Center,454309,88.27,Preventive Maintenance,19799,369
14432,Kogi,Data Center,353578,98.07,Security Enhancement,30436,167
9643,Kwara,Data Center,112600,82.17,Energy Efficiency,45904,261
3001,Kano,Retail Store,310664,72.85,Security Enhancement,6102,26
3937,Bauchi,Office,335037,85.87,Sustainable Practices,10363,221
12897,Yobe,Office,202888,79.97,Preventive Maintenance,33364,269
18313,Katsina,Data Center,461631,96.31,Security Enhancement,42327,128
4223,Plateau,Office,360099,68.27,Sustainable Practices,28378,309
10830,Cross River,Manufacturing Plant,440109,98.49,Energy Efficiency,42111,430
19802,Taraba,Warehouse,356948,78.42,Security Enhancement,46719,464
16451,Osun,Retail Store,274639,87.81,Preventive Maintenance,16283,230
18981,Katsina,Retail Store,371927,87.76,Security Enhancement,39243,226
14758,Lagos,Manufacturing Plant,98789,71.1,Preventive Maintenance,7812,140
16866,Ogun,Data Center,206821,60.15,Security Enhancement,10853,311
10453,Kogi,Manufacturing Plant,66300,86.64,Preventive Maintenance,36749,335
17789,Jigawa,Office,429607,70.37,Security Enhancement,45303,295
274,Ebonyi,Data Center,60725,63.33,Sustainable Practices,26030,132
12247,Ogun,Manufacturing Plant,358790,83.87,Preventive Maintenance,40615,457
10006,Jigawa,Warehouse,152649,69.86,Energy Efficiency,42560,156
16333,Kwara,Warehouse,306655,62.64,Space Utilization,46481,469
2506,Edo,Warehouse,119149,65.76,Security Enhancement,5137,365
2872,Kogi,Retail Store,407539,82.4,Space Utilization,45587,85
11058,Delta,Retail Store,63613,84.95,Energy Efficiency,7349,469
11314,Adamawa,Warehouse,298199,89.12,Preventive Maintenance,43077,280
10071,Ogun,Manufacturing Plant,315697,71.35,Preventive Maintenance,20939,172
16763,Anambra,Retail Store,202482,69.84,Energy Efficiency,7214,296
6250,Ekiti,Warehouse,224283,84.9,Preventive Maintenance,30175,331
2523,Lagos,Data Center,76020,77.26,Space Utilization,35060,321
17509,Ekiti,Office,149841,99.61,Preventive Maintenance,28678,430
17918,Abia,Office,440160,67.16,Sustainable Practices,6772,303
801,Lagos,Retail Store,139125,82.28,Preventive Maintenance,32508,269
13018,Kaduna,Office,434025,79.59,Preventive Maintenance,24107,200
9162,Oyo,Warehouse,374049,86.27,Preventive Maintenance,29470,374
5816,Lagos,Office,206385,88.93,Sustainable Practices,24287,124
18091,Oyo,Retail Store,414608,82.77,Space Utilization,37239,291
13864,Oyo,Retail Store,437753,62.69,Space Utilization,19722,43
5526,Osun,Warehouse,409924,80.43,Space Utilization,7974,121
930,Cross River,Office,140518,87.5,Space Utilization,15972,461
7755,Delta,Warehouse,112193,66.61,Space Utilization,49172,246
848,Delta,Manufacturing Plant,339103,86.93,Security Enhancement,36340,417
13649,Edo,Manufacturing Plant,466918,83.25,Security Enhancement,27742,65
1074,Kwara,Data Center,415807,93.94,Space Utilization,13886,173
6987,Bauchi,Retail Store,420458,86.82,Preventive Maintenance,48156,405
4970,Kwara,Data Center,372124,65.09,Space Utilization,31241,378
10476,Ebonyi,Data Center,85528,96.23,Sustainable Practices,11019,309
5689,Nasarawa,Manufacturing Plant,326128,90.19,Security Enhancement,19250,199
1110,Delta,Office,239440,76.38,Preventive Maintenance,36712,428
9344,Yobe,Manufacturing Plant,260949,74.56,Preventive Maintenance,5219,84
18863,Imo,Retail Store,187635,73.8,Preventive Maintenance,11771,440
13780,Ondo,Data Center,115538,61.47,Sustainable Practices,17529,450
18083,Lagos,Retail Store,338175,61.79,Preventive Maintenance,43963,27
13083,Plateau,Warehouse,234464,83.1,Security Enhancement,29414,72
18460,Akwa Ibom,Office,281406,77.36,Security Enhancement,10737,432
16304,Kogi,Data Center,416815,74.63,Preventive Maintenance,10903,76
19377,Lagos,Manufacturing Plant,198872,60.43,Security Enhancement,41327,498
12904,Ogun,Warehouse,288816,90.09,Energy Efficiency,8170,451
982,Niger,Data Center,333759,88.35,Security Enhancement,31213,344
17511,Bayelsa,Warehouse,399970,71.47,Space Utilization,20793,62
4628,Plateau,Data Center,372773,67.31,Sustainable Practices,37092,226
5729,Plateau,Warehouse,378884,97.1,Security Enhancement,23961,281
18840,Kano,Manufacturing Plant,86153,91.39,Security Enhancement,38136,480
10316,Yobe,Warehouse,300700,78.34,Space Utilization,38665,41
4057,Kwara,Retail Store,75784,84.81,Energy Efficiency,6453,126
12510,Adamawa,Manufacturing Plant,165291,85.55,Sustainable Practices,49177,286
14001,Katsina,Warehouse,475102,86.01,Space Utilization,12610,184
12946,Ebonyi,Retail Store,339098,68.65,Security Enhancement,14196,345
940,Cross River,Warehouse,433644,77.77,Sustainable Practices,24621,132
1423,Jigawa,Manufacturing Plant,61020,96.23,Preventive Maintenance,32250,379
12569,Anambra,Office,390597,78.15,Preventive Maintenance,31952,291
11542,Jigawa,Manufacturing Plant,416718,77.65,Sustainable Practices,20210,160
10055,Yobe,Data Center,156760,90.26,Sustainable Practices,28019,45
13303,Kwara,Data Center,334205,62.69,Space Utilization,14238,234
6654,Sokoto,Warehouse,100354,89.9,Sustainable Practices,14332,209
18548,Lagos,Warehouse,368165,92.88,Energy Efficiency,23062,472
16703,Nasarawa,Retail Store,325962,82.24,Preventive Maintenance,23362,371
5941,Plateau,Manufacturing Plant,179591,71.91,Energy Efficiency,12093,201
17908,Ondo,Manufacturing Plant,431755,78.06,Space Utilization,37590,156
4781,Kaduna,Office,213461,64.22,Space Utilization,17886,224
10908,Abia,Data Center,117442,60.97,Sustainable Practices,9982,423
11107,Anambra,Manufacturing Plant,320647,72.19,Security Enhancement,23372,29
14313,Kebbi,Data Center,435535,86.01,Security Enhancement,36953,269
3790,Bayelsa,Retail Store,60442,89.93,Sustainable Practices,23570,188
11103,Niger,Data Center,439172,96.64,Security Enhancement,30252,194
9704,Delta,Manufacturing Plant,449130,67.99,Space Utilization,15874,274
1092,Taraba,Warehouse,399290,81.81,Security Enhancement,13903,36
18379,Kogi,Data Center,304784,97.69,Energy Efficiency,6797,172
12462,Edo,Manufacturing Plant,455628,87.68,Space Utilization,42799,290
3014,Bauchi,Manufacturing Plant,499185,82.98,Security Enhancement,26411,462
13297,Kebbi,Warehouse,139032,61.52,Energy Efficiency,8434,18
1319,Imo,Warehouse,371646,72.26,Energy Efficiency,19225,249
609,Osun,Warehouse,141191,69.31,Energy Efficiency,20890,392
6001,Kebbi,Data Center,221576,65.12,Preventive Maintenance,28470,192
12936,Anambra,Manufacturing Plant,458149,87.85,Security Enhancement,34483,407
18190,Delta,Office,138177,99.27,Space Utilization,30314,292
14282,Jigawa,Retail Store,427279,87.25,Energy Efficiency,45408,387
6548,Gombe,Data Center,132961,90.13,Security Enhancement,44742,231
14394,Yobe,Warehouse,493265,77.5,Sustainable Practices,20962,69
3130,Kwara,Manufacturing Plant,384373,67.17,Sustainable Practices,26953,86
3448,Borno,Data Center,415743,71,Sustainable Practices,26729,155
1905,Ondo,Retail Store,175815,68.72,Energy Efficiency,21731,118
19022,Ekiti,Data Center,356651,86.1,Energy Efficiency,23183,187
12507,Imo,Manufacturing Plant,194973,90.03,Energy Efficiency,29802,92
12905,Ebonyi,Office,499298,75.43,Space Utilization,11304,270
18645,Anambra,Warehouse,208679,78.34,Preventive Maintenance,40082,285
16483,Kano,Office,280503,75.97,Space Utilization,26286,387
7384,Kogi,Office,291819,97.06,Sustainable Practices,49160,135
9206,Abia,Retail Store,127877,72.63,Energy Efficiency,11409,304
11233,Kwara,Data Center,103417,77.61,Preventive Maintenance,47626,79
6191,Sokoto,Manufacturing Plant,465739,72.21,Space Utilization,10789,136
1668,Enugu,Office,95993,90.88,Sustainable Practices,7452,382
18867,Bayelsa,Office,417212,64.78,Energy Efficiency,23660,24
7289,Bayelsa,Office,470524,86.26,Preventive Maintenance,17177,247
14068,Kaduna,Office,291845,63.38,Sustainable Practices,26734,209
6719,Zamfara,Office,194601,95.06,Preventive Maintenance,40400,467
14348,Akwa Ibom,Data Center,464314,90.78,Space Utilization,10173,451
16255,Ogun,Warehouse,255082,68.52,Energy Efficiency,30300,32
7092,Nasarawa,Office,261881,73.06,Space Utilization,7767,208
11320,Anambra,Office,458560,71.5,Space Utilization,21062,444
3206,Sokoto,Manufacturing Plant,51461,63.1,Preventive Maintenance,30363,260
14425,Bauchi,Warehouse,273305,97.92,Sustainable Practices,49787,446
7728,Jigawa,Data Center,426944,88.91,Energy Efficiency,8404,261
14327,Delta,Manufacturing Plant,469000,82.5,Sustainable Practices,35174,155
14436,Bayelsa,Retail Store,425697,70.51,Sustainable Practices,18129,172
13258,Oyo,Office,409189,70.32,Space Utilization,11243,499
18476,Rivers,Manufacturing Plant,62662,73.64,Security Enhancement,11212,162
6675,Plateau,Office,358085,68.08,Energy Efficiency,5558,41
4389,Adamawa,Warehouse,150424,91.84,Energy Efficiency,49296,117
16822,Cross River,Data Center,120150,66.6,Preventive Maintenance,5501,14
1673,Kebbi,Manufacturing Plant,314959,99.44,Preventive Maintenance,40273,54
10951,Ogun,Manufacturing Plant,277214,82.27,Sustainable Practices,43497,492
6789,Gombe,Retail Store,488079,66.7,Security Enhancement,22970,479
13028,Yobe,Retail Store,324285,73.13,Energy Efficiency,7786,12
11290,Benue,Warehouse,391781,86.48,Energy Efficiency,9336,162
7394,Benue,Warehouse,434862,72.03,Sustainable Practices,12276,351
3056,Edo,Warehouse,175820,98.14,Sustainable Practices,6563,150
6947,Kwara,Office,449024,92.85,Energy Efficiency,12191,273
4958,Taraba,Retail Store,105785,60.84,Security Enhancement,42328,438
5369,Cross River,Office,266352,91.34,Energy Efficiency,24416,61
8137,Rivers,Retail Store,209350,77.41,Preventive Maintenance,14493,31
12024,Kogi,Office,68153,97.94,Space Utilization,34690,110
16933,Nasarawa,Office,112334,60.47,Energy Efficiency,17645,7
4487,Adamawa,Manufacturing Plant,372807,89.02,Energy Efficiency,42654,238
